datetime,open,high,low,close
2022-08-19 18:00:00,1749.83997,1749.87,1746.66003,1746.72998
2022-08-19 19:00:00,1747.01001,1747.73999,1745.56006,1746.62
2022-08-19 20:00:00,1746.60999,1748.10999,1746.29004,1747.060059
2022-08-21 22:00:00,1746.83997,1748.20996,1745.099976,1747.37
2022-08-21 23:00:00,1747.26001,1747.71997,1745.13,1745.79004
2022-08-22 00:00:00,1745.56006,1746.68994,1745.01001,1745.38
2022-08-22 01:00:00,1745.51001,1747.60999,1745.060059,1746.16003
2022-08-22 02:00:00,1746.14001,1748.35999,1745.98999,1747.92004
2022-08-22 03:00:00,1748.13,1749.12,1746.38,1746.60999
2022-08-22 04:00:00,1746.59998,1746.59998,1744.02002,1744.85999
2022-08-22 05:00:00,1744.98999,1745.12,1742.94995,1743.76001
2022-08-22 06:00:00,1743.69995,1743.85999,1741.89001,1742.39001
2022-08-22 07:00:00,1742.29004,1742.73999,1736.57996,1737.37
2022-08-22 08:00:00,1737.20996,1737.78003,1732.48999,1735.099976
2022-08-22 09:00:00,1735.060059,1738.51001,1731.81995,1737.57996
2022-08-22 10:00:00,1737.51001,1737.56995,1734.55005,1734.59998
2022-08-22 11:00:00,1734.53003,1736.23999,1730.79004,1733.35999
2022-08-22 12:00:00,1733.10999,1733.10999,1727.83997,1730.5
2022-08-22 13:00:00,1730.60999,1738.56006,1730.58997,1733.38
2022-08-22 14:00:00,1733.099976,1740.069946,1731.93005,1737.55005
2022-08-22 15:00:00,1737.48999,1738.089966,1734.31995,1736.90002
2022-08-22 16:00:00,1736.81995,1737.31006,1734.89001,1735.13
2022-08-22 17:00:00,1735.20996,1737.71997,1733.90002,1736.12
2022-08-22 18:00:00,1736.089966,1737.60999,1735.76001,1736.71997
2022-08-22 19:00:00,1736.73999,1737.88,1734.45996,1734.92004
2022-08-22 20:00:00,1734.98999,1736.23999,1734.48999,1736.23999
2022-08-22 22:00:00,1736.38,1736.48999,1734.76001,1735.81995
2022-08-22 23:00:00,1735.82996,1736.14001,1734.76001,1735.31006
2022-08-23 00:00:00,1735.33997,1738.88,1734.27002,1738.17004
2022-08-23 01:00:00,1738.16003,1740.64001,1738.050049,1740.19995
2022-08-23 02:00:00,1740.10999,1740.37,1738.18005,1738.60999
2022-08-23 03:00:00,1738.58997,1739.42004,1737.59998,1738.51001
2022-08-23 04:00:00,1738.51001,1738.89001,1736.93005,1736.98999
2022-08-23 05:00:00,1736.92004,1738.32996,1735.88,1737.14001
2022-08-23 06:00:00,1737.01001,1738.15002,1734.79004,1736.21997
2022-08-23 07:00:00,1736.17004,1738.93994,1735.079956,1738.34998
2022-08-23 08:00:00,1738.42004,1743.92004,1737.77002,1740.70996
2022-08-23 09:00:00,1740.71997,1741.60999,1737.91003,1739.51001
2022-08-23 10:00:00,1739.42004,1739.58997,1734.48999,1737.57996
2022-08-23 11:00:00,1737.53003,1739.060059,1735.41003,1738.13
2022-08-23 12:00:00,1738.060059,1738.32996,1730.88,1736.069946
2022-08-23 13:00:00,1736.17004,1749.030029,1735.62,1747.18994
2022-08-23 14:00:00,1747.21997,1754.15002,1747.21997,1750.10999
2022-08-23 15:00:00,1750.20996,1753.76001,1749.14001,1749.81006
2022-08-23 16:00:00,1749.79004,1750.56006,1748.01001,1749.87
2022-08-23 17:00:00,1749.80005,1750.23999,1746.57996,1747.01001
2022-08-23 18:00:00,1747.099976,1748.33997,1745.98999,1746.079956
2022-08-23 19:00:00,1746.17004,1747.98999,1745.97998,1747.33997
2022-08-23 20:00:00,1747.16003,1748.62,1747.069946,1747.91003
2022-08-23 22:00:00,1748.19995,1748.26001,1746.62,1747.12
2022-08-23 23:00:00,1747.099976,1747.10999,1745.45996,1746.16003
2022-08-24 00:00:00,1746.060059,1747.82996,1745.69995,1746.20996
2022-08-24 01:00:00,1746.30005,1747.38,1744.70996,1746.39001
2022-08-24 02:00:00,1746.44995,1747.51001,1744.10999,1744.53003
2022-08-24 03:00:00,1744.51001,1745.62,1744.31995,1745.56006
2022-08-24 04:00:00,1745.56006,1747.43994,1745.20996,1747.099976
2022-08-24 05:00:00,1746.94995,1748.15002,1745.76001,1745.93005
2022-08-24 06:00:00,1745.48999,1747.65002,1744.57996,1747.20996
2022-08-24 07:00:00,1747.26001,1748.18994,1744.29004,1747.98999
2022-08-24 08:00:00,1747.97998,1752.48999,1747.47998,1752.089966
2022-08-24 09:00:00,1752.069946,1753.70996,1748.89001,1749.23999
2022-08-24 10:00:00,1749.25,1749.32996,1743.56995,1744.56995
2022-08-24 11:00:00,1744.64001,1745.88,1742.48999,1745.45996
2022-08-24 12:00:00,1745.53003,1747.63,1743.26001,1745.93994
2022-08-24 13:00:00,1745.88,1747.030029,1742.98999,1745.85999
2022-08-24 14:00:00,1745.98999,1753.20996,1743.94995,1752.62
2022-08-24 15:00:00,1752.67004,1755.92004,1750.65002,1751.17004
2022-08-24 16:00:00,1751.23999,1753.12,1748.45996,1749.68005
2022-08-24 17:00:00,1749.73999,1750.26001,1747.71997,1749.67004
2022-08-24 18:00:00,1749.60999,1751.18005,1749.050049,1749.78003
2022-08-24 19:00:00,1749.81995,1752.69995,1749.18994,1752.14001
2022-08-24 20:00:00,1752.15002,1752.81995,1751.23999,1751.41003
2022-08-24 22:00:00,1751.53003,1751.59998,1750.66003,1751.38
2022-08-24 23:00:00,1751.38,1752.57996,1750.79004,1751.079956
2022-08-25 00:00:00,1751.050049,1753.68994,1750.01001,1752.98999
2022-08-25 01:00:00,1752.88,1756.58997,1752.47998,1755.23999
2022-08-25 02:00:00,1755.31995,1756.81006,1754.29004,1755.93994
2022-08-25 03:00:00,1755.92004,1757.88,1755.70996,1756.52002
2022-08-25 04:00:00,1756.47998,1757.53003,1755.51001,1757.28003
2022-08-25 05:00:00,1757.32996,1758.85999,1756.050049,1757.18005
2022-08-25 06:00:00,1756.93005,1761.69995,1756.38,1760.58997
2022-08-25 07:00:00,1760.70996,1763.73999,1760.32996,1762.46997
2022-08-25 08:00:00,1762.48999,1765.26001,1761.84998,1762.56995
2022-08-25 09:00:00,1762.59998,1765.21997,1762.55005,1763.37
2022-08-25 10:00:00,1763.31995,1763.69995,1761.88,1762.69995
2022-08-25 11:00:00,1762.58997,1765.55005,1762.01001,1762.56995
2022-08-25 12:00:00,1762.59998,1762.83997,1756.98999,1760.16003
2022-08-25 13:00:00,1760.32996,1761.78003,1753.37,1753.44995
2022-08-25 14:00:00,1753.5,1757.66003,1752.43994,1756.099976
2022-08-25 15:00:00,1756.14001,1757.76001,1754.43005,1755.44995
2022-08-25 16:00:00,1755.42004,1758.31995,1754.39001,1758.28003
2022-08-25 17:00:00,1758.25,1759.88,1757.46997,1758.63
2022-08-25 18:00:00,1758.81006,1758.98999,1755.71997,1756.12
2022-08-25 19:00:00,1756.12,1757.56995,1754.98999,1757.38
2022-08-25 20:00:00,1757.46997,1758.76001,1757.15002,1758.76001
2022-08-25 22:00:00,1758.68994,1759.030029,1757.23999,1757.35999
2022-08-25 23:00:00,1757.35999,1757.35999,1756.10999,1756.46997
2022-08-26 00:00:00,1756.46997,1756.79004,1754.98999,1755.48999
2022-08-26 01:00:00,1755.31995,1756.51001,1752.46997,1752.72998
2022-08-26 02:00:00,1752.69995,1755.91003,1752.41003,1755.44995
2022-08-26 03:00:00,1755.39001,1757.55005,1754.48999,1757.53003
2022-08-26 04:00:00,1757.51001,1757.51001,1755.70996,1755.79004
2022-08-26 05:00:00,1755.76001,1756.48999,1754.26001,1756.21997
2022-08-26 06:00:00,1756.19995,1758.84998,1755.38,1755.72998
2022-08-26 07:00:00,1755.88,1756.19995,1751.85999,1753.17004
2022-08-26 08:00:00,1753.20996,1753.20996,1750.30005,1752.21997
2022-08-26 09:00:00,1752.28003,1752.56006,1749.31995,1749.89001
2022-08-26 10:00:00,1749.87,1750.050049,1746.46997,1746.95996
2022-08-26 11:00:00,1747.01001,1747.38,1743.76001,1745.10999
2022-08-26 12:00:00,1745.089966,1751.89001,1743.89001,1745.92004
2022-08-26 13:00:00,1746.01001,1753.85999,1746.01001,1751.23999
2022-08-26 14:00:00,1751.28003,1756.23999,1739.81006,1741.73999
2022-08-26 15:00:00,1741.56006,1741.73999,1734.40002,1737.13
2022-08-26 16:00:00,1737.23999,1737.29004,1734.23999,1736.069946
2022-08-26 17:00:00,1736.18005,1739.26001,1735.30005,1739.089966
2022-08-26 18:00:00,1739.13,1739.62,1736.81006,1737.70996
2022-08-26 19:00:00,1737.66003,1738.33997,1736.099976,1736.90002
2022-08-26 20:00:00,1736.83997,1738.85999,1736.64001,1738.40002
2022-08-28 22:00:00,1736.18994,1738.56995,1734.62,1735.95996
2022-08-28 23:00:00,1735.96997,1736.88,1733.62,1734.87
2022-08-29 00:00:00,1734.88,1736.20996,1733.48999,1734.60999
2022-08-29 01:00:00,1734.54004,1734.57996,1723.81995,1723.81995
2022-08-29 02:00:00,1723.87,1728.069946,1723.51001,1726.73999
2022-08-29 03:00:00,1726.70996,1727.19995,1724.26001,1724.64001
2022-08-29 04:00:00,1724.59998,1725.23999,1721.25,1722.89001
2022-08-29 05:00:00,1723.01001,1725.56006,1721.81006,1723.66003
2022-08-29 06:00:00,1723.60999,1725.91003,1722.41003,1724.12
2022-08-29 07:00:00,1724.25,1724.64001,1720.66003,1721.54004
2022-08-29 08:00:00,1721.68005,1723.31995,1720.40002,1722.23999
2022-08-29 09:00:00,1722.25,1724.46997,1721.64001,1723.34998
2022-08-29 10:00:00,1723.29004,1729.82996,1722.10999,1728.88
2022-08-29 11:00:00,1728.92004,1729.56006,1725.56995,1727.84998
2022-08-29 12:00:00,1727.90002,1736.92004,1725.78003,1736.38
2022-08-29 13:00:00,1736.34998,1742.02002,1735.38,1740.66003
2022-08-29 14:00:00,1740.64001,1745.44995,1737.64001,1738.17004
2022-08-29 15:00:00,1738.22998,1741.19995,1737.96997,1740.56995
2022-08-29 16:00:00,1740.62,1740.87,1737.43994,1738.15002
2022-08-29 17:00:00,1738.23999,1738.89001,1736.95996,1738.29004
2022-08-29 18:00:00,1738.30005,1739.70996,1736.89001,1737.12
2022-08-29 19:00:00,1737.030029,1737.94995,1735.94995,1737.82996
2022-08-29 20:00:00,1737.83997,1738.12,1737.089966,1737.58997
2022-08-29 22:00:00,1737.33997,1738.28003,1737.14001,1737.67004
2022-08-29 23:00:00,1737.68005,1739.84998,1736.56995,1739.63
2022-08-30 00:00:00,1739.57996,1740.62,1738.35999,1739.67004
2022-08-30 01:00:00,1739.51001,1740.26001,1735.71997,1735.80005
2022-08-30 02:00:00,1735.79004,1736.77002,1733.93005,1736.17004
2022-08-30 03:00:00,1736.16003,1736.57996,1734.10999,1735.079956
2022-08-30 04:00:00,1735.030029,1737.040039,1734.20996,1735.84998
2022-08-30 05:00:00,1735.71997,1736.060059,1733.73999,1734.56995
2022-08-30 06:00:00,1734.71997,1735.89001,1732.45996,1732.56995
2022-08-30 07:00:00,1732.64001,1733.90002,1729.13,1731.53003
2022-08-30 08:00:00,1731.43994,1737.77002,1731.43994,1734.57996
2022-08-30 09:00:00,1734.56006,1735.43994,1732.099976,1734.40002
2022-08-30 10:00:00,1734.48999,1735.32996,1733.01001,1734.15002
2022-08-30 11:00:00,1734.29004,1734.81995,1731.089966,1733.060059
2022-08-30 12:00:00,1733.089966,1733.39001,1728.30005,1730.51001
2022-08-30 13:00:00,1730.62,1732.96997,1729.22998,1732.43005
2022-08-30 14:00:00,1732.48999,1732.52002,1721.27002,1724.050049
2022-08-30 15:00:00,1723.82996,1726.80005,1722.92004,1726.13
2022-08-30 16:00:00,1726.15002,1727.17004,1723.20996,1724.17004
2022-08-30 17:00:00,1724.30005,1725.72998,1723.58997,1724.20996
2022-08-30 18:00:00,1724.16003,1724.67004,1723.53003,1724.23999
2022-08-30 19:00:00,1724.30005,1726.37,1723.060059,1723.19995
2022-08-30 20:00:00,1723.58997,1724.65002,1723.52002,1724.31995
2022-08-30 22:00:00,1723.67004,1723.85999,1722.31995,1723.01001
2022-08-30 23:00:00,1723.0,1723.59998,1722.78003,1723.45996
2022-08-31 00:00:00,1723.41003,1724.48999,1722.64001,1723.040039
2022-08-31 01:00:00,1723.31995,1724.58997,1720.68005,1723.01001
2022-08-31 02:00:00,1722.93994,1723.93994,1721.67004,1723.16003
2022-08-31 03:00:00,1723.20996,1724.34998,1722.43005,1724.089966
2022-08-31 04:00:00,1724.050049,1725.91003,1723.88,1724.81995
2022-08-31 05:00:00,1724.88,1726.60999,1723.65002,1724.59998
2022-08-31 06:00:00,1724.58997,1725.26001,1721.18994,1722.28003
2022-08-31 07:00:00,1722.15002,1723.089966,1719.85999,1721.089966
2022-08-31 08:00:00,1720.97998,1721.93005,1713.47998,1714.17004
2022-08-31 09:00:00,1714.01001,1714.46997,1710.73999,1711.069946
2022-08-31 10:00:00,1711.060059,1713.66003,1709.71997,1711.94995
2022-08-31 11:00:00,1711.81006,1716.43994,1710.53003,1714.02002
2022-08-31 12:00:00,1714.030029,1716.089966,1709.92004,1711.58997
2022-08-31 13:00:00,1711.67004,1718.31006,1710.29004,1716.18005
2022-08-31 14:00:00,1716.0,1723.51001,1714.66003,1721.58997
2022-08-31 15:00:00,1721.62,1721.88,1717.91003,1718.78003
2022-08-31 16:00:00,1718.83997,1719.20996,1715.75,1716.18994
2022-08-31 17:00:00,1716.10999,1716.37,1712.71997,1712.91003
2022-08-31 18:00:00,1712.76001,1714.16003,1711.050049,1711.060059
2022-08-31 19:00:00,1711.14001,1712.68005,1709.82996,1710.17004
2022-08-31 20:00:00,1710.26001,1711.23999,1709.67004,1711.12
2022-08-31 22:00:00,1711.26001,1711.55005,1705.83997,1711.26001
2022-08-31 23:00:00,1711.38,1711.38,1707.84998,1709.040039
2022-09-01 00:00:00,1708.95996,1708.95996,1705.62,1706.069946
2022-09-01 01:00:00,1705.95996,1707.37,1703.42004,1703.55005
2022-09-01 02:00:00,1703.56995,1706.34998,1702.34998,1704.64001
2022-09-01 03:00:00,1704.67004,1706.33997,1704.30005,1704.67004
2022-09-01 04:00:00,1704.59998,1705.069946,1702.79004,1703.069946
2022-09-01 05:00:00,1703.079956,1708.55005,1702.83997,1707.58997
2022-09-01 06:00:00,1707.59998,1707.84998,1703.53003,1707.10999
2022-09-01 07:00:00,1707.069946,1707.26001,1704.67004,1705.10999
2022-09-01 08:00:00,1705.15002,1705.15002,1700.62,1702.28003
2022-09-01 09:00:00,1702.19995,1708.77002,1702.18994,1705.89001
2022-09-01 10:00:00,1705.82996,1705.90002,1700.050049,1701.82996
2022-09-01 11:00:00,1702.030029,1703.98999,1701.15002,1701.85999
2022-09-01 12:00:00,1701.76001,1704.099976,1694.98999,1701.10999
2022-09-01 13:00:00,1701.10999,1702.060059,1694.75,1699.18005
2022-09-01 14:00:00,1698.069946,1698.069946,1688.90002,1692.37
2022-09-01 15:00:00,1692.32996,1698.94995,1692.15002,1695.55005
2022-09-01 16:00:00,1695.60999,1699.66003,1694.96997,1695.030029
2022-09-01 17:00:00,1694.98999,1699.23999,1694.56006,1697.10999
2022-09-01 18:00:00,1697.18005,1698.42004,1694.56995,1694.58997
2022-09-01 19:00:00,1694.63,1697.10999,1694.56995,1694.80005
2022-09-01 20:00:00,1694.71997,1697.71997,1694.37,1697.64001
2022-09-01 22:00:00,1696.68005,1697.78003,1695.47998,1695.62
2022-09-01 23:00:00,1695.62,1697.93994,1695.099976,1697.31995
2022-09-02 00:00:00,1697.21997,1699.38,1697.040039,1698.040039
2022-09-02 01:00:00,1697.64001,1699.27002,1696.72998,1697.69995
2022-09-02 02:00:00,1697.78003,1698.81995,1696.38,1698.70996
2022-09-02 03:00:00,1698.80005,1700.35999,1698.48999,1699.62
2022-09-02 04:00:00,1699.63,1700.040039,1698.66003,1699.38
2022-09-02 05:00:00,1699.26001,1701.68994,1698.95996,1701.68005
2022-09-02 06:00:00,1701.72998,1703.42004,1700.51001,1702.81006
2022-09-02 07:00:00,1702.81006,1704.58997,1701.079956,1703.70996
2022-09-02 08:00:00,1703.80005,1704.68994,1702.14001,1704.65002
2022-09-02 09:00:00,1704.58997,1707.21997,1704.31006,1707.040039
2022-09-02 10:00:00,1707.01001,1707.40002,1705.050049,1705.56006
2022-09-02 11:00:00,1705.64001,1706.90002,1704.62,1705.91003
2022-09-02 12:00:00,1705.88,1714.44995,1704.27002,1708.89001
2022-09-02 13:00:00,1708.89001,1713.01001,1706.20996,1712.23999
2022-09-02 14:00:00,1712.46997,1718.030029,1711.18994,1717.29004
2022-09-02 15:00:00,1717.57996,1717.59998,1712.93005,1716.21997
2022-09-02 16:00:00,1716.31006,1716.51001,1712.90002,1714.13
2022-09-02 17:00:00,1714.089966,1714.31995,1709.56995,1710.89001
2022-09-02 18:00:00,1711.050049,1715.62,1711.02002,1713.56995
2022-09-02 19:00:00,1713.43005,1713.46997,1708.89001,1709.73999
2022-09-02 20:00:00,1709.64001,1713.10999,1709.37,1712.83997
2022-09-04 22:00:00,1712.21997,1712.21997,1709.68005,1710.23999
2022-09-04 23:00:00,1710.29004,1710.34998,1708.01001,1708.069946
2022-09-05 00:00:00,1707.83997,1709.95996,1707.81995,1709.02002
2022-09-05 01:00:00,1708.93994,1712.84998,1708.60999,1711.78003
2022-09-05 02:00:00,1711.78003,1712.23999,1708.59998,1711.32996
2022-09-05 03:00:00,1711.35999,1712.88,1710.87,1712.12
2022-09-05 04:00:00,1712.14001,1714.079956,1711.62,1712.93005
2022-09-05 05:00:00,1712.94995,1713.93005,1711.079956,1713.38
2022-09-05 06:00:00,1712.93994,1713.069946,1709.59998,1711.76001
2022-09-05 07:00:00,1711.81006,1711.81006,1708.31006,1710.82996
2022-09-05 08:00:00,1710.80005,1714.14001,1710.77002,1711.95996
2022-09-05 09:00:00,1711.94995,1714.62,1710.56995,1714.21997
2022-09-05 10:00:00,1714.31006,1715.83997,1712.92004,1714.83997
2022-09-05 11:00:00,1714.80005,1715.73999,1712.62,1713.68994
2022-09-05 12:00:00,1713.73999,1713.90002,1711.62,1712.73999
2022-09-05 13:00:00,1713.31995,1713.68005,1711.16003,1712.050049
2022-09-05 14:00:00,1711.89001,1712.73999,1710.46997,1711.80005
2022-09-05 15:00:00,1711.96997,1712.079956,1710.099976,1710.48999
2022-09-05 16:00:00,1710.47998,1712.21997,1710.27002,1712.16003
2022-09-05 17:00:00,1712.16003,1712.29004,1710.39001,1710.39001
2022-09-05 18:00:00,1710.18005,1710.62,1709.59998,1710.62
2022-09-05 22:00:00,1709.94995,1713.39001,1709.76001,1712.93005
2022-09-05 23:00:00,1712.88,1714.45996,1712.45996,1714.030029
2022-09-06 00:00:00,1713.94995,1726.73999,1713.66003,1724.030029
2022-09-06 01:00:00,1723.56995,1723.56995,1716.94995,1718.42004
2022-09-06 02:00:00,1718.35999,1720.23999,1717.18994,1719.84998
2022-09-06 03:00:00,1719.81006,1720.30005,1717.19995,1717.84998
2022-09-06 04:00:00,1717.95996,1718.90002,1715.43005,1715.68005
2022-09-06 05:00:00,1715.73999,1719.20996,1715.12,1717.93994
2022-09-06 06:00:00,1717.79004,1720.81995,1716.26001,1720.23999
2022-09-06 07:00:00,1720.18994,1720.18994,1713.76001,1715.76001
2022-09-06 08:00:00,1715.81995,1716.18994,1712.88,1713.56995
2022-09-06 09:00:00,1713.41003,1713.41003,1711.14001,1711.38
2022-09-06 10:00:00,1711.38,1713.19995,1710.76001,1712.83997
2022-09-06 11:00:00,1712.80005,1714.76001,1711.82996,1714.60999
2022-09-06 12:00:00,1714.76001,1715.089966,1707.0,1707.87
2022-09-06 13:00:00,1707.81006,1711.68994,1705.93005,1708.93994
2022-09-06 14:00:00,1708.96997,1709.51001,1702.43994,1703.71997
2022-09-06 15:00:00,1703.63,1707.37,1701.37,1703.12
2022-09-06 16:00:00,1703.13,1704.44995,1701.18994,1701.51001
2022-09-06 17:00:00,1701.59998,1703.82996,1700.38,1701.12
2022-09-06 18:00:00,1701.079956,1702.13,1700.050049,1700.050049
2022-09-06 19:00:00,1700.23999,1702.43994,1699.89001,1700.17004
2022-09-06 20:00:00,1700.10999,1701.97998,1700.089966,1701.91003
2022-09-06 22:00:00,1702.28003,1702.44995,1700.44995,1700.44995
2022-09-06 23:00:00,1700.56006,1703.98999,1699.96997,1703.62
2022-09-07 00:00:00,1703.63,1703.89001,1692.76001,1696.30005
2022-09-07 01:00:00,1696.26001,1698.76001,1694.48999,1697.060059
2022-09-07 02:00:00,1697.10999,1697.78003,1694.55005,1695.30005
2022-09-07 03:00:00,1695.18005,1695.82996,1692.46997,1693.5
2022-09-07 04:00:00,1693.43005,1694.76001,1691.46997,1693.78003
2022-09-07 05:00:00,1693.77002,1696.38,1693.62,1696.23999
2022-09-07 06:00:00,1696.32996,1699.73999,1694.32996,1699.13
2022-09-07 07:00:00,1699.14001,1703.68994,1696.62,1703.25
2022-09-07 08:00:00,1703.28003,1705.54004,1701.84998,1704.040039
2022-09-07 09:00:00,1704.14001,1707.26001,1703.98999,1707.030029
2022-09-07 10:00:00,1707.099976,1707.099976,1702.62,1702.87
2022-09-07 11:00:00,1702.81006,1704.32996,1700.39001,1701.17004
2022-09-07 12:00:00,1701.34998,1704.18994,1699.01001,1700.37
2022-09-07 13:00:00,1700.20996,1704.48999,1697.14001,1704.079956
2022-09-07 14:00:00,1704.13,1713.45996,1702.34998,1711.56995
2022-09-07 15:00:00,1711.73999,1713.51001,1709.56995,1710.62
