datetime,open,high,low,close,volume,trade_count,vwap
2022-09-14 04:00:00+00:00,394.44,396.08,391.15,394.53,1111740.0,10473.0,393.751617
2022-09-15 04:00:00+00:00,392.97,395.92,388.81,390.19,1620604.0,12398.0,391.964117
2022-09-16 04:00:00+00:00,384.14,386.25,382.11,385.58,1669994.0,16554.0,384.278395
2022-09-19 04:00:00+00:00,382.27,388.52,382.18,388.515,897971.0,8070.0,386.158801
2022-09-20 04:00:00+00:00,385.065,386.01,381.21,384.22,1647627.0,16330.0,383.731321
2022-09-21 04:00:00+00:00,386.12,389.29,377.39,377.39,2085917.0,14649.0,383.588059
2022-09-22 04:00:00+00:00,376.58,377.66,373.495,374.29,1288498.0,12577.0,375.390072
2022-09-23 04:00:00+00:00,370.55,370.57,363.3,368.19,2136439.0,19381.0,366.672682
2022-09-26 04:00:00+00:00,366.42,370.19,363.05,364.33,1847635.0,14461.0,365.934073
2022-09-27 04:00:00+00:00,368.01,370.38,360.93,363.395,1506076.0,11332.0,364.595492
2022-09-28 04:00:00+00:00,364.36,372.3,362.63,370.52,2006135.0,15700.0,367.745962
2022-09-29 04:00:00+00:00,366.81,367.04,359.72,362.76,2229924.0,18062.0,362.361042
2022-09-30 04:00:00+00:00,361.91,365.82,357.11,357.21,2816620.0,22029.0,360.879748
2022-10-03 04:00:00+00:00,361.04,368.54,359.335,366.66,1618750.0,13864.0,365.424889
2022-10-04 04:00:00+00:00,372.42,377.99,372.35,377.99,1487082.0,12149.0,376.218514
2022-10-05 04:00:00+00:00,373.39,379.44,370.97,377.19,1490642.0,11117.0,374.914723
2022-10-06 04:00:00+00:00,375.61,378.68,372.68,373.19,1464188.0,11525.0,374.716403
2022-10-07 04:00:00+00:00,369.0,369.22,360.945,362.75,1786980.0,12057.0,364.259771
2022-10-10 04:00:00+00:00,363.97,364.17,357.74,360.08,1239893.0,9813.0,360.950967
2022-10-11 04:00:00+00:00,358.24,362.98,355.75,357.86,1607080.0,12255.0,358.588318
2022-10-12 04:00:00+00:00,358.32,359.8,356.33,356.52,1308393.0,9299.0,357.977097
2022-10-13 04:00:00+00:00,349.21,367.495,348.125,366.08,2869450.0,14960.0,360.169918
2022-10-14 04:00:00+00:00,368.56,370.23,356.96,357.68,1802519.0,11708.0,360.807605
2022-10-17 04:00:00+00:00,364.0,367.97,363.97,366.86,1484072.0,12875.0,366.554027
2022-10-18 04:00:00+00:00,375.13,375.41,367.56,371.19,1258448.0,8876.0,371.182659
2022-10-19 04:00:00+00:00,368.33,371.8,365.685,368.53,949998.0,7220.0,368.360341
2022-10-20 04:00:00+00:00,368.02,372.66,364.62,365.4,1564765.0,14731.0,367.768829
2022-10-21 04:00:00+00:00,365.12,374.785,363.71,374.3,1582516.0,12446.0,371.428339
2022-10-24 04:00:00+00:00,375.91,380.04,373.145,378.77,1388193.0,11584.0,377.432283
2022-10-25 04:00:00+00:00,378.87,385.235,378.78,384.83,1211118.0,9455.0,383.302879
2022-10-26 04:00:00+00:00,381.62,387.55,381.36,382.13,1585903.0,13128.0,383.552249
2022-10-27 04:00:00+00:00,383.28,384.93,379.33,380.07,1493070.0,14747.0,381.440923
2022-10-28 04:00:00+00:00,379.87,389.52,379.695,388.99,1568316.0,15064.0,386.505473
2022-10-31 04:00:00+00:00,386.4,388.38,385.34,386.22,1745821.0,14100.0,386.650703
2022-11-01 04:00:00+00:00,390.145,390.37,383.39,384.51,1294546.0,9738.0,385.762307
2022-11-02 04:00:00+00:00,383.97,388.61,374.96,375.02,2467552.0,15965.0,381.587949
2022-11-03 04:00:00+00:00,371.41,374.2,368.82,371.035,1643995.0,13925.0,371.953569
2022-11-04 04:00:00+00:00,377.0,378.75,370.06,376.14,1658118.0,12290.0,374.218854
2022-11-07 05:00:00+00:00,377.83,380.56,375.53,380.01,1250909.0,9820.0,378.471888
2022-11-08 05:00:00+00:00,381.11,385.12,377.73,381.93,1721182.0,12257.0,381.922674
2022-11-09 05:00:00+00:00,379.87,381.13,373.63,374.17,1329373.0,10196.0,377.064948
2022-11-10 05:00:00+00:00,388.01,395.035,385.67,394.485,2435337.0,18479.0,391.248462
2022-11-11 05:00:00+00:00,395.65,399.35,393.66,398.5,1448532.0,16030.0,397.109506
2022-11-14 05:00:00+00:00,396.67,400.17,394.855,394.92,1002684.0,8447.0,397.5516
2022-11-15 05:00:00+00:00,401.15,402.29,394.57,398.53,1826755.0,15381.0,398.853951
2022-11-16 05:00:00+00:00,396.75,397.68,394.88,395.51,1240798.0,9696.0,396.031552
2022-11-17 05:00:00+00:00,390.48,394.92,390.16,394.32,1403944.0,9648.0,392.277058
2022-11-18 05:00:00+00:00,397.7,397.7,393.07,396.23,1175909.0,9111.0,395.24767
2022-11-21 05:00:00+00:00,394.665,395.71,392.8,394.56,897412.0,8706.0,394.479126
2022-11-22 05:00:00+00:00,396.65,400.055,395.22,399.87,990774.0,9512.0,398.241462
2022-11-23 05:00:00+00:00,399.56,402.93,399.33,402.24,1040098.0,9526.0,401.545316
2022-11-25 05:00:00+00:00,401.85,402.89,401.575,402.26,354072.0,4072.0,402.280544
2022-11-28 05:00:00+00:00,399.095,400.78,395.125,395.9,987539.0,11394.0,397.417043
2022-11-29 05:00:00+00:00,396.05,397.26,393.35,395.325,905449.0,7984.0,395.157478
2022-11-30 05:00:00+00:00,395.495,407.53,393.575,407.45,2347320.0,13739.0,401.107713
2022-12-01 05:00:00+00:00,408.79,409.96,404.77,407.41,1340246.0,12108.0,407.406716
2022-12-02 05:00:00+00:00,402.295,407.83,402.295,406.855,1198086.0,10684.0,404.91812
2022-12-05 05:00:00+00:00,403.83,404.91,398.18,399.61,1595237.0,14179.0,400.999157
2022-12-06 05:00:00+00:00,399.41,399.99,391.665,393.93,1213050.0,11136.0,394.509073
2022-12-07 05:00:00+00:00,392.83,395.62,392.04,393.11,905487.0,8569.0,393.390365
2022-12-08 05:00:00+00:00,395.05,397.34,393.59,396.135,1050916.0,8642.0,395.848115
2022-12-09 05:00:00+00:00,394.94,397.6,393.165,393.295,1051349.0,9922.0,395.485725
2022-12-12 05:00:00+00:00,394.11,398.91,393.42,398.905,986494.0,8574.0,396.055991
2022-12-13 05:00:00+00:00,410.3,410.31,399.11,402.03,1730605.0,13663.0,403.958066
2022-12-14 05:00:00+00:00,401.63,405.36,396.33,399.39,1636933.0,12997.0,401.317328
2022-12-15 05:00:00+00:00,394.33,395.205,387.915,389.81,2089252.0,16718.0,390.052484
2022-12-16 05:00:00+00:00,385.16,386.49,381.08,383.35,1699530.0,14496.0,383.420482
2022-12-19 05:00:00+00:00,383.535,383.78,378.305,380.0,979700.0,10733.0,380.522579
2022-12-20 05:00:00+00:00,379.18,382.195,377.865,380.49,612906.0,6310.0,380.416928
2022-12-21 05:00:00+00:00,383.27,387.365,382.735,386.13,705913.0,7141.0,385.53829
2022-12-22 05:00:00+00:00,383.01,383.365,374.77,380.73,1432802.0,13667.0,378.835911
2022-12-23 05:00:00+00:00,379.66,383.04,378.06,382.75,666399.0,9185.0,381.281148
2022-12-27 05:00:00+00:00,382.88,383.075,379.67,381.335,609727.0,10235.0,381.533104
2022-12-28 05:00:00+00:00,381.33,383.33,376.51,376.69,918689.0,11861.0,378.973416
2022-12-29 05:00:00+00:00,379.69,384.34,379.12,383.37,1118483.0,11648.0,382.986937
2022-12-30 05:00:00+00:00,380.66,382.57,378.44,382.47,933670.0,9571.0,380.458101
2023-01-03 05:00:00+00:00,384.33,386.425,377.89,380.92,1210981.0,10605.0,381.028394
2023-01-04 05:00:00+00:00,383.2,385.82,380.05,383.75,1313126.0,12106.0,383.267016
2023-01-05 05:00:00+00:00,381.56,381.83,378.8,379.34,1041106.0,9828.0,380.045589
2023-01-06 05:00:00+00:00,382.71,389.24,379.56,388.01,1593344.0,14524.0,386.225243
2023-01-09 05:00:00+00:00,390.375,393.64,387.67,387.9,930814.0,12268.0,390.839381
2023-01-10 05:00:00+00:00,387.21,390.63,386.28,390.6,835820.0,11158.0,389.09566
2023-01-11 05:00:00+00:00,392.38,395.59,391.48,395.55,963241.0,9867.0,393.703735
2023-01-12 05:00:00+00:00,396.74,398.46,392.46,397.03,1081572.0,11479.0,396.199477
2023-01-13 05:00:00+00:00,393.65,399.08,393.38,398.49,833579.0,11669.0,396.839622
2023-01-17 05:00:00+00:00,398.52,400.19,397.1,397.75,861542.0,10999.0,398.235019
2023-01-18 05:00:00+00:00,399.14,400.1,391.3,391.59,1636291.0,13330.0,394.160725
2023-01-19 05:00:00+00:00,389.16,391.06,387.3,388.57,1224701.0,12302.0,389.26785
2023-01-20 05:00:00+00:00,389.95,396.03,388.42,395.89,1232221.0,12531.0,392.955109
2023-01-23 05:00:00+00:00,396.82,402.635,395.74,400.59,1240802.0,13319.0,400.077897
2023-01-24 05:00:00+00:00,398.88,401.145,397.72,400.21,804302.0,9389.0,399.839221
2023-01-25 05:00:00+00:00,395.83,400.68,393.59,400.245,1223209.0,13043.0,397.426913
2023-01-26 05:00:00+00:00,403.21,404.91,400.04,404.75,1024840.0,12242.0,402.661288
2023-01-27 05:00:00+00:00,403.73,408.145,403.485,405.68,1154808.0,12096.0,406.106561
2023-01-30 05:00:00+00:00,402.745,405.1,400.305,400.63,1351155.0,14100.0,402.20673
2023-01-31 05:00:00+00:00,401.12,406.51,400.86,406.5,1102712.0,11911.0,403.980586
2023-02-01 05:00:00+00:00,405.1,413.65,402.39,410.65,1473487.0,13663.0,407.27026
2023-02-02 05:00:00+00:00,414.85,418.27,412.89,416.73,1588666.0,17426.0,415.626643
2023-02-03 05:00:00+00:00,411.55,416.91,411.125,412.31,1127556.0,12938.0,413.604413
2023-02-06 05:00:00+00:00,409.82,411.23,408.11,409.95,759146.0,9927.0,409.958736
2023-02-07 05:00:00+00:00,408.89,416.49,407.74,415.25,1295710.0,12575.0,411.90294
2023-02-08 05:00:00+00:00,413.15,414.53,409.97,410.7,1526958.0,14426.0,411.461177
2023-02-09 05:00:00+00:00,414.5,414.55,405.89,407.15,1545776.0,16275.0,409.381942
2023-02-10 05:00:00+00:00,405.94,408.44,405.045,408.01,1082160.0,12146.0,407.003091
2023-02-13 05:00:00+00:00,408.76,412.96,408.24,412.74,888501.0,10657.0,411.688725
2023-02-14 05:00:00+00:00,411.24,415.02,408.52,412.72,1157809.0,11979.0,412.07961
2023-02-15 05:00:00+00:00,410.44,413.955,409.785,413.955,821878.0,10210.0,412.120701
2023-02-16 05:00:00+00:00,408.82,412.91,408.2,408.27,1163982.0,11785.0,410.437831
2023-02-17 05:00:00+00:00,405.97,407.49,404.075,407.255,1227607.0,13545.0,405.875165
2023-02-21 05:00:00+00:00,403.1,404.075,398.83,399.06,1516566.0,15519.0,400.429589
2023-02-22 05:00:00+00:00,399.51,401.13,397.03,398.53,1170602.0,12056.0,398.916009
2023-02-23 05:00:00+00:00,401.53,402.2,396.29,400.6,1399412.0,11958.0,399.524615
2023-02-24 05:00:00+00:00,395.4,397.235,393.69,396.44,1237939.0,12701.0,395.431669
2023-02-27 05:00:00+00:00,399.92,401.21,396.77,397.695,874279.0,9968.0,398.738538
2023-02-28 05:00:00+00:00,397.29,399.23,396.26,396.26,1008867.0,11621.0,397.667413
2023-03-01 05:00:00+00:00,395.38,396.675,393.4,394.715,1054008.0,10160.0,394.974195
2023-03-02 05:00:00+00:00,392.69,398.685,392.37,397.83,1345473.0,14689.0,395.396432
2023-03-03 05:00:00+00:00,399.71,404.415,399.035,404.175,1236338.0,12460.0,402.53941
2023-03-06 05:00:00+00:00,405.13,407.44,404.03,404.45,1000217.0,10766.0,405.55069
2023-03-07 05:00:00+00:00,404.415,404.65,397.625,398.29,1385511.0,14966.0,399.975906
2023-03-08 05:00:00+00:00,398.41,399.7,396.62,398.87,1166923.0,11698.0,398.064224
2023-03-09 05:00:00+00:00,399.74,401.46,390.535,391.65,1863803.0,19689.0,395.39108
2023-03-10 05:00:00+00:00,390.98,393.14,384.34,385.885,2663479.0,25055.0,387.799602
2023-03-13 04:00:00+00:00,381.78,390.32,380.69,385.33,2716899.0,24736.0,386.288359
2023-03-14 04:00:00+00:00,390.49,393.41,387.06,391.68,2748577.0,25291.0,390.540554
2023-03-15 04:00:00+00:00,385.72,389.41,383.74,389.29,2281311.0,22171.0,386.791871
2023-03-16 04:00:00+00:00,386.99,396.43,386.3,396.03,1918071.0,17071.0,392.903062
2023-03-17 04:00:00+00:00,393.2,394.29,388.555,390.12,1802218.0,15988.0,390.745141
2023-03-20 04:00:00+00:00,390.82,394.15,390.11,393.58,1518151.0,16081.0,392.599416
2023-03-21 04:00:00+00:00,397.26,399.4,395.59,398.88,1626744.0,15047.0,397.370585
2023-03-22 04:00:00+00:00,398.735,402.48,392.12,392.19,1863383.0,15557.0,398.589297
2023-03-23 04:00:00+00:00,395.08,399.275,390.41,393.29,1692167.0,16149.0,395.214528
2023-03-24 04:00:00+00:00,391.81,395.83,389.4,395.7,1347657.0,14095.0,393.051091
2023-03-27 04:00:00+00:00,398.13,398.87,395.56,396.42,1319918.0,14312.0,397.006521
2023-03-28 04:00:00+00:00,395.74,396.44,393.7,395.695,984276.0,10882.0,395.1408
2023-03-29 04:00:00+00:00,399.93,401.595,398.73,401.33,1505353.0,16182.0,400.181346
2023-03-30 04:00:00+00:00,404.06,404.34,401.76,403.63,1340759.0,13852.0,403.184536
2023-03-31 04:00:00+00:00,404.68,409.67,404.6,409.37,1675630.0,14776.0,407.083473
2023-04-03 04:00:00+00:00,408.87,411.37,408.45,411.01,1488912.0,14401.0,409.965041
2023-04-04 04:00:00+00:00,411.61,411.92,407.26,408.7,1683185.0,14901.0,409.107836
2023-04-05 04:00:00+00:00,407.88,408.61,405.9,407.63,1219176.0,13497.0,407.218859
2023-04-06 04:00:00+00:00,406.77,409.47,405.69,409.22,1496736.0,14965.0,408.131202
2023-04-10 04:00:00+00:00,406.6,409.68,405.985,409.68,1217743.0,13008.0,407.791367
2023-04-11 04:00:00+00:00,410.12,411.16,408.95,409.695,1023249.0,11292.0,410.108206
2023-04-12 04:00:00+00:00,411.92,412.16,407.45,408.04,1275272.0,13181.0,409.74144
2023-04-13 04:00:00+00:00,409.21,413.835,408.72,413.4,1685404.0,15579.0,411.87296
2023-04-14 04:00:00+00:00,412.85,415.09,410.085,412.495,1199080.0,12242.0,412.12306
2023-04-17 04:00:00+00:00,412.38,413.94,411.095,413.94,1127392.0,10876.0,412.548882
2023-04-18 04:00:00+00:00,415.63,415.72,412.79,414.215,1267974.0,15494.0,414.065129
2023-04-19 04:00:00+00:00,412.21,415.06,412.21,414.26,1075031.0,11245.0,413.630891
2023-04-20 04:00:00+00:00,411.18,413.69,410.27,411.835,1364870.0,11444.0,411.889081
2023-04-21 04:00:00+00:00,412.11,412.66,410.24,412.16,937587.0,10150.0,411.793184
2023-04-24 04:00:00+00:00,411.98,413.05,410.62,412.63,1002044.0,9286.0,412.034816
2023-04-25 04:00:00+00:00,410.57,411.14,406.04,406.12,1599541.0,15209.0,408.005868
2023-04-26 04:00:00+00:00,406.75,407.83,403.785,404.37,1650310.0,16644.0,405.638654
2023-04-27 04:00:00+00:00,406.99,412.675,406.75,412.38,1994345.0,17076.0,410.198466
2023-04-28 04:00:00+00:00,411.48,415.925,411.47,415.9,1694498.0,14287.0,414.446493
2023-05-01 04:00:00+00:00,415.48,417.6,415.275,415.56,1060641.0,11265.0,416.236188
2023-05-02 04:00:00+00:00,414.79,414.8,407.82,410.825,1700866.0,15259.0,410.556187
2023-05-03 04:00:00+00:00,411.38,413.84,407.79,407.96,1080213.0,10326.0,410.865958
2023-05-04 04:00:00+00:00,406.92,407.165,403.75,404.965,1700198.0,14807.0,405.358252
2023-05-05 04:00:00+00:00,408.76,413.7,408.65,412.68,1547470.0,13933.0,411.581136
2023-05-08 04:00:00+00:00,412.96,413.22,411.285,412.8,926139.0,9992.0,412.503606
2023-05-09 04:00:00+00:00,411.15,412.07,410.72,410.94,842492.0,9476.0,411.324893
2023-05-10 04:00:00+00:00,413.88,414.51,408.88,412.68,1426892.0,13850.0,411.907208
2023-05-11 04:00:00+00:00,411.965,412.39,409.97,412.08,988495.0,8951.0,411.265833
2023-05-12 04:00:00+00:00,413.43,413.63,409.11,411.61,999381.0,8713.0,410.89378
2023-05-15 04:00:00+00:00,412.27,413.39,410.26,413.02,813583.0,8458.0,412.01462
2023-05-16 04:00:00+00:00,411.85,412.78,410.25,410.28,1008235.0,9289.0,411.489139
2023-05-17 04:00:00+00:00,412.34,415.84,410.65,415.14,1343616.0,12506.0,414.033074
2023-05-18 04:00:00+00:00,414.96,419.66,414.7,419.215,1147069.0,10871.0,417.201271
2023-05-19 04:00:00+00:00,420.2,420.71,417.355,418.58,1158018.0,10308.0,418.946408
2023-05-22 04:00:00+00:00,418.8,420.37,417.37,418.77,925017.0,8576.0,419.142206
2023-05-23 04:00:00+00:00,417.09,418.06,413.685,414.135,1111986.0,11175.0,415.815852
2023-05-24 04:00:00+00:00,412.41,412.78,409.895,410.985,1204304.0,11157.0,411.029899
2023-05-25 04:00:00+00:00,414.74,416.07,412.43,414.62,1534315.0,12651.0,414.224823
2023-05-26 04:00:00+00:00,415.33,420.76,415.28,419.96,1594225.0,14236.0,419.298841
2023-05-30 04:00:00+00:00,422.03,422.575,418.76,420.135,1165756.0,10500.0,420.553836
2023-05-31 04:00:00+00:00,418.26,419.19,416.23,417.86,1585308.0,12847.0,417.69383
2023-06-01 04:00:00+00:00,418.205,422.92,416.855,421.79,1280781.0,12564.0,420.701257
2023-06-02 04:00:00+00:00,424.58,428.73,423.98,427.735,1485046.0,14856.0,427.233539
2023-06-05 04:00:00+00:00,428.22,429.67,426.38,427.1,1042292.0,9298.0,428.071805
2023-06-06 04:00:00+00:00,426.67,428.56,426.035,428.03,1132909.0,11370.0,427.532158
2023-06-07 04:00:00+00:00,428.46,429.6,426.13,426.57,1513065.0,12433.0,427.338988
2023-06-08 04:00:00+00:00,426.565,429.57,425.855,429.17,959745.0,9324.0,428.280706
2023-06-09 04:00:00+00:00,430.08,431.99,428.885,429.99,980638.0,8933.0,430.383353
2023-06-12 04:00:00+00:00,430.925,433.855,430.17,433.82,872286.0,8910.0,431.996146
2023-06-13 04:00:00+00:00,435.41,437.32,434.68,436.67,1434752.0,12166.0,436.356502
2023-06-14 04:00:00+00:00,437.1,439.03,433.655,437.14,1154840.0,9237.0,436.623495
2023-06-15 04:00:00+00:00,436.38,443.88,436.28,442.59,1762275.0,13512.0,441.098083
2023-06-16 04:00:00+00:00,443.11,443.11,438.98,439.28,1108906.0,10110.0,440.942685
2023-06-20 04:00:00+00:00,437.43,438.36,435.03,437.24,1191787.0,11064.0,436.994298
2023-06-21 04:00:00+00:00,436.2,436.97,434.37,434.85,1178565.0,8745.0,435.464099
2023-06-22 04:00:00+00:00,433.99,436.62,433.64,436.57,870482.0,8750.0,435.301569
2023-06-23 04:00:00+00:00,432.96,435.05,432.5,433.16,1161180.0,10825.0,433.523681
2023-06-26 04:00:00+00:00,432.64,434.55,431.205,431.4,1025359.0,9720.0,432.646608
2023-06-27 04:00:00+00:00,432.39,436.8,431.915,436.14,1114166.0,10174.0,435.119355
2023-06-28 04:00:00+00:00,435.09,437.42,434.41,436.34,934658.0,8053.0,435.614623
2023-06-29 04:00:00+00:00,435.94,438.265,435.62,438.14,762559.0,8443.0,437.300117
2023-06-30 04:00:00+00:00,441.44,444.22,441.18,443.22,1112022.0,8831.0,443.22616
2023-07-03 04:00:00+00:00,442.94,444.07,442.65,443.89,370605.0,5051.0,443.60843
2023-07-05 04:00:00+00:00,441.93,443.87,441.91,443.14,673063.0,7625.0,443.295883
2023-07-06 04:00:00+00:00,439.39,440.07,437.07,439.69,1061407.0,10275.0,438.643062
2023-07-07 04:00:00+00:00,438.63,442.64,438.305,438.52,1211901.0,10432.0,440.61638
2023-07-10 04:00:00+00:00,438.19,439.825,437.59,439.65,906011.0,8434.0,438.896857
2023-07-11 04:00:00+00:00,440.455,442.94,439.45,442.5,759246.0,9722.0,441.19109
2023-07-12 04:00:00+00:00,446.42,447.465,444.91,446.0,1025074.0,9239.0,446.24143
2023-07-13 04:00:00+00:00,447.895,450.375,447.485,449.61,1121925.0,10976.0,448.919647
2023-07-14 04:00:00+00:00,450.6,451.35,448.58,449.33,827887.0,8850.0,449.872285
2023-07-17 04:00:00+00:00,449.13,451.92,449.13,450.86,757125.0,7166.0,450.597287
2023-07-18 04:00:00+00:00,450.53,454.845,450.1,454.22,1195584.0,10919.0,453.156001
2023-07-19 04:00:00+00:00,455.22,456.425,454.4,455.05,911992.0,9248.0,455.48622
2023-07-20 04:00:00+00:00,454.16,455.08,451.46,452.26,1078576.0,10436.0,453.319007
2023-07-21 04:00:00+00:00,453.93,454.14,452.18,452.2,912338.0,9567.0,453.063994
2023-07-24 04:00:00+00:00,453.38,455.01,452.75,454.19,745375.0,7914.0,454.081123
2023-07-25 04:00:00+00:00,453.95,456.71,453.915,455.36,790450.0,9710.0,455.472826
2023-07-26 04:00:00+00:00,454.5,456.9,453.41,455.505,916421.0,9096.0,454.815909
2023-07-27 04:00:00+00:00,459.08,459.44,451.58,452.5,1436841.0,12615.0,455.623687
2023-07-28 04:00:00+00:00,455.775,457.78,455.12,456.91,1279542.0,12408.0,456.697435
2023-07-31 04:00:00+00:00,457.41,458.11,456.07,457.81,818144.0,9342.0,457.03461
2023-08-01 04:00:00+00:00,456.32,457.19,455.505,456.44,1033910.0,11207.0,456.395853
2023-08-02 04:00:00+00:00,453.25,453.495,449.36,450.16,1435967.0,13400.0,451.139416
2023-08-03 04:00:00+00:00,448.115,450.79,447.395,448.88,982821.0,10522.0,449.168675
2023-08-04 04:00:00+00:00,450.705,452.885,446.285,446.79,1653131.0,14064.0,449.554333
2023-08-07 04:00:00+00:00,448.69,450.86,448.01,450.68,931786.0,9516.0,449.594488
2023-08-08 04:00:00+00:00,448.03,449.225,445.3,448.86,977244.0,10254.0,447.077591
2023-08-09 04:00:00+00:00,449.03,449.16,444.96,445.74,1094151.0,10926.0,447.056642
2023-08-10 04:00:00+00:00,448.195,451.67,444.73,445.88,1315971.0,11506.0,447.750215
2023-08-11 04:00:00+00:00,443.96,446.67,443.455,445.36,936311.0,9780.0,445.226033
2023-08-14 04:00:00+00:00,444.8,448.1,444.385,448.1,790707.0,7897.0,446.707396
2023-08-15 04:00:00+00:00,446.29,446.605,442.32,442.93,1083858.0,10470.0,443.918672
2023-08-16 04:00:00+00:00,442.47,444.17,439.54,439.62,1044477.0,10289.0,441.566912
2023-08-17 04:00:00+00:00,441.1,441.375,435.75,436.26,1138844.0,11122.0,438.440146
2023-08-18 04:00:00+00:00,433.27,437.55,433.07,436.39,1189686.0,10567.0,435.563327
2023-08-21 04:00:00+00:00,437.51,440.105,435.33,439.32,1178587.0,10116.0,438.113517
2023-08-22 04:00:00+00:00,441.115,441.12,437.6,438.11,700106.0,7034.0,438.889517
2023-08-23 04:00:00+00:00,439.25,443.63,439.11,442.98,931675.0,8727.0,442.219752
2023-08-24 04:00:00+00:00,444.85,445.2,436.855,436.92,1448843.0,11310.0,439.766925
2023-08-25 04:00:00+00:00,438.6,441.26,435.01,439.98,1182497.0,10571.0,438.644132
2023-08-28 04:00:00+00:00,442.32,443.375,440.875,442.78,849212.0,8401.0,442.087239
2023-08-29 04:00:00+00:00,442.705,449.43,442.485,449.19,1488379.0,11948.0,447.61562
2023-08-30 04:00:00+00:00,449.51,451.66,448.81,450.96,1136740.0,10163.0,450.727992
2023-08-31 04:00:00+00:00,451.65,452.82,450.18,450.2,1232403.0,13603.0,451.46731
2023-09-01 04:00:00+00:00,453.17,453.66,449.69,451.18,802509.0,7458.0,451.103329
2023-09-05 04:00:00+00:00,450.68,451.045,449.185,449.26,1242430.0,11809.0,450.023428
2023-09-06 04:00:00+00:00,448.43,448.49,443.825,446.24,1609327.0,13513.0,445.78515
2023-09-07 04:00:00+00:00,443.06,445.52,442.76,444.88,1269234.0,11555.0,444.462808
2023-09-08 04:00:00+00:00,444.89,447.1,444.53,445.58,1079293.0,10336.0,445.749096
2023-09-11 04:00:00+00:00,448.29,448.77,446.5,448.54,1062788.0,11023.0,447.839963
2023-09-12 04:00:00+00:00,446.91,448.46,445.39,446.01,1282523.0,11354.0,446.681657
2023-09-13 04:00:00+00:00,446.1,447.68,445.08,446.46,1021666.0,9198.0,446.583817
2023-09-14 04:00:00+00:00,449.08,451.06,447.72,450.4,1294030.0,11776.0,449.895849
2023-09-15 04:00:00+00:00,447.245,447.42,443.02,443.305,2127873.0,16601.0,444.438466
2023-09-18 04:00:00+00:00,443.04,444.965,442.57,443.63,934550.0,9194.0,443.811236
2023-09-19 04:00:00+00:00,442.78,443.22,439.97,442.62,1070394.0,9669.0,441.737185
2023-09-20 04:00:00+00:00,443.98,444.435,438.43,438.52,1090190.0,9653.0,441.833555
2023-09-21 04:00:00+00:00,435.71,435.94,431.25,431.3,1755895.0,16036.0,433.639006
2023-09-22 04:00:00+00:00,432.48,434.06,430.01,430.28,1192890.0,10779.0,432.049879
2023-09-25 04:00:00+00:00,429.13,432.25,428.745,432.23,838426.0,8558.0,430.810377
2023-09-26 04:00:00+00:00,429.1,429.81,425.035,425.84,1533865.0,13565.0,426.812144
2023-09-27 04:00:00+00:00,427.08,427.615,422.31,425.925,1627458.0,12754.0,425.23102
2023-09-28 04:00:00+00:00,425.56,430.24,424.87,428.51,1218814.0,12142.0,428.133518
2023-09-29 04:00:00+00:00,431.69,431.82,425.94,427.3,1853531.0,13393.0,428.140328
2023-10-02 04:00:00+00:00,426.6,428.58,424.49,427.36,1136854.0,11713.0,426.305926
2023-10-03 04:00:00+00:00,425.2,426.635,420.2,421.68,1419038.0,11914.0,421.965246
2023-10-04 04:00:00+00:00,422.07,425.405,420.57,424.705,1386577.0,11514.0,423.065792
2023-10-05 04:00:00+00:00,424.42,425.37,421.21,424.31,1030251.0,8313.0,423.543613
2023-10-06 04:00:00+00:00,422.165,431.11,420.6,429.44,1659220.0,12251.0,427.33989
2023-10-09 04:00:00+00:00,427.49,432.86,427.04,432.24,899989.0,8216.0,430.253701
2023-10-10 04:00:00+00:00,433.02,437.205,432.53,434.47,1484259.0,11512.0,435.101267
2023-10-11 04:00:00+00:00,435.68,436.57,433.18,436.33,871580.0,8299.0,435.093217
2023-10-12 04:00:00+00:00,436.86,437.32,431.24,433.68,1368679.0,9888.0,433.86534
2023-10-13 04:00:00+00:00,435.26,436.39,429.9,431.625,1607990.0,11067.0,432.037295
2023-10-16 04:00:00+00:00,433.81,437.115,433.57,436.04,1328669.0,11167.0,435.895098
2023-10-17 04:00:00+00:00,432.77,438.13,432.48,436.11,1203633.0,9477.0,435.462772
2023-10-18 04:00:00+00:00,434.05,435.115,429.09,430.24,1357315.0,10500.0,431.83497
2023-10-19 04:00:00+00:00,430.89,432.82,425.74,426.43,1559608.0,11176.0,428.887113
2023-10-20 04:00:00+00:00,425.89,426.48,421.08,421.25,1939948.0,13239.0,422.832077
2023-10-23 04:00:00+00:00,419.54,424.45,417.82,420.52,1325831.0,12379.0,421.528992
2023-10-24 04:00:00+00:00,422.69,424.81,420.74,423.56,1114518.0,9569.0,423.173975
2023-10-25 04:00:00+00:00,421.91,421.91,417.03,417.62,1306827.0,13261.0,418.898728
2023-10-26 04:00:00+00:00,416.46,417.29,411.71,412.6,2260803.0,14677.0,414.124279
2023-10-27 04:00:00+00:00,414.385,414.57,409.24,410.76,1810349.0,14357.0,411.014556
2023-10-30 04:00:00+00:00,413.56,416.67,412.27,415.64,1450213.0,12576.0,415.021173
2023-10-31 04:00:00+00:00,416.17,418.5,414.21,418.18,1403280.0,11854.0,417.191216
2023-11-01 04:00:00+00:00,419.285,423.485,418.68,422.66,1521992.0,12851.0,421.096835
