datetime,open,high,low,close
2025-08-13,1.1676,1.17311,1.16664,1.17061
2025-08-14,1.17063,1.17163,1.16304,1.16482
2025-08-15,1.16481,1.1716,1.16455,1.16902
2025-08-16,1.16901,1.17013,1.16901,1.17013
2025-08-18,1.17144,1.17149,1.16563,1.16612
2025-08-19,1.16609,1.16934,1.16385,1.16471
2025-08-20,1.16509,1.16743,1.16215,1.16526
2025-08-21,1.1653,1.16632,1.16006,1.16063
2025-08-22,1.1606,1.17432,1.15823,1.17152
2025-08-23,1.17152,1.17152,1.17152,1.17152
2025-08-25,1.17135,1.17215,1.16029,1.16189
2025-08-26,1.16255,1.16648,1.16027,1.16417
2025-08-27,1.16475,1.16529,1.15744,1.16387
2025-08-28,1.16379,1.16978,1.16274,1.16825
2025-08-29,1.16816,1.1709,1.16505,1.1683
2025-08-30,1.1683,1.1683,1.1683,1.1683
2025-09-01,1.16884,1.17369,1.16862,1.17107
2025-09-02,1.17106,1.17188,1.16103,1.16416
2025-09-03,1.16386,1.16818,1.1608,1.16603
2025-09-04,1.16613,1.167,1.16295,1.16488
2025-09-05,1.16491,1.17596,1.16456,1.17108
2025-09-06,1.17108,1.17108,1.17108,1.17108
2025-09-08,1.1706,1.17658,1.17049,1.17627
2025-09-09,1.1763,1.1781,1.17038,1.17085
2025-09-10,1.17088,1.17305,1.1691,1.16951
2025-09-11,1.16946,1.17459,1.16601,1.17339
2025-09-12,1.17339,1.17476,1.17014,1.17328
2025-09-13,1.17328,1.17328,1.17328,1.17328
2025-09-15,1.17283,1.17744,1.17162,1.1761
2025-09-16,1.1761,1.18782,1.17574,1.1867
2025-09-17,1.18668,1.19183,1.18078,1.18128
2025-09-18,1.18122,1.18482,1.17503,1.17859
2025-09-19,1.17849,1.17924,1.17288,1.17442
2025-09-20,1.17442,1.17442,1.17442,1.17442
2025-09-22,1.17408,1.18037,1.17261,1.18034
2025-09-23,1.18027,1.18198,1.17785,1.18152
2025-09-24,1.18152,1.18188,1.17283,1.17375
2025-09-25,1.17376,1.17539,1.16454,1.16653
2025-09-26,1.16653,1.17072,1.1657,1.17009
2025-09-27,1.17009,1.17009,1.17009,1.17009
2025-09-29,1.17042,1.17544,1.17038,1.17266
2025-09-30,1.17266,1.17615,1.17123,1.1733
2025-10-01,1.17331,1.17786,1.17155,1.17237
2025-10-02,1.17237,1.17582,1.16833,1.17153
2025-10-03,1.17153,1.17586,1.17137,1.17384
2025-10-04,1.17384,1.17423,1.17384,1.17423
2025-10-06,1.17243,1.17307,1.16517,1.17107
2025-10-07,1.17105,1.17206,1.16477,1.16502
2025-10-08,1.16503,1.16645,1.15985,1.1628
2025-10-09,1.16278,1.1648,1.15421,1.15595
2025-10-10,1.15593,1.16305,1.1559,1.16126
2025-10-11,1.16128,1.16285,1.16039,1.16131
2025-10-13,1.15934,1.16296,1.15574,1.15662
2025-10-14,1.15661,1.16147,1.15427,1.16055
2025-10-15,1.16055,1.16468,1.15999,1.16445
2025-10-16,1.16443,1.16941,1.16417,1.16889
2025-10-17,1.16888,1.17283,1.16568,1.16706
2025-10-18,1.16727,1.16727,1.16489,1.16508
2025-10-20,1.16566,1.16754,1.16384,1.16409
2025-10-21,1.1641,1.16551,1.15977,1.16006
2025-10-22,1.16009,1.16222,1.15769,1.16058
2025-10-23,1.16059,1.16225,1.15854,1.16158
2025-10-24,1.16167,1.16475,1.16015,1.16321
2025-10-25,1.16314,1.16355,1.16215,1.16246
2025-10-27,1.16308,1.16517,1.1618,1.16473
2025-10-28,1.16471,1.16681,1.1626,1.16521
2025-10-29,1.16521,1.16651,1.15782,1.15992
2025-10-30,1.15997,1.16345,1.15474,1.15648
2025-10-31,1.15648,1.15774,1.15219,1.15248
2025-11-01,1.15268,1.15392,1.15252,1.1535
2025-11-03,1.15301,1.15415,1.15051,1.15192
2025-11-04,1.15197,1.15333,1.14729,1.1479
2025-11-05,1.14783,1.14978,1.14689,1.14857
2025-11-06,1.14863,1.15524,1.14861,1.15446
2025-11-07,1.15446,1.15912,1.15295,1.15592
2025-11-08,1.15602,1.15672,1.1558,1.15661
2025-11-10,1.15582,1.1583,1.15409,1.15612
2025-11-11,1.15613,1.1605,1.15468,1.15843
2025-11-12,1.15853,1.15982,1.15634,1.15867
2025-11-13,1.15861,1.16553,1.15793,1.16356
2025-11-14,1.16352,1.16536,1.16068,1.16183
2025-11-15,1.16183,1.16239,1.16154,1.16154
2025-11-17,1.1621,1.1625,1.1582,1.15843
2025-11-18,1.1584,1.16081,1.15718,1.15861
2025-11-19,1.15857,1.15969,1.15189,1.1521
2025-11-20,1.15212,1.15495,1.15078,1.15376
2025-11-21,1.15379,1.1552,1.14912,1.15139
2025-11-22,1.15133,1.1521,1.15095,1.15125
2025-11-24,1.15121,1.15498,1.15024,1.15276
2025-11-25,1.15274,1.15855,1.1512,1.15851
2025-11-26,1.15849,1.16006,1.15495,1.1594
2025-11-27,1.15937,1.16136,1.15768,1.15958
2025-11-28,1.15956,1.16082,1.15554,1.16032
2025-11-29,1.1603,1.16048,1.1598,1.15993
2025-12-01,1.15938,1.16519,1.15903,1.16087
2025-12-02,1.16086,1.16239,1.15931,1.16239
2025-12-03,1.16238,1.16781,1.16197,1.16739
2025-12-04,1.16738,1.16825,1.16509,1.16528
2025-12-05,1.16528,1.16717,1.16297,1.16435
2025-12-06,1.16435,1.16481,1.16398,1.16431
2025-12-08,1.1641,1.16731,1.16171,1.16398
2025-12-09,1.16398,1.16575,1.16165,1.1628
2025-12-10,1.16281,1.16818,1.16226,1.16791
2025-12-11,1.16789,1.17625,1.16764,1.17413
2025-12-12,1.17413,1.17502,1.17193,1.17408
2025-12-13,1.1741,1.17468,1.17386,1.17402
2025-12-15,1.17387,1.17691,1.1728,1.17496
2025-12-16,1.17496,1.18017,1.17363,1.1758
2025-12-17,1.17582,1.17631,1.17046,1.17447
2025-12-18,1.17449,1.17596,1.17137,1.17248
2025-12-19,1.17249,1.17382,1.17041,1.17236
2025-12-20,1.17238,1.17258,1.17072,1.17091
2025-12-22,1.17175,1.17688,1.17069,1.17559
2025-12-23,1.17558,1.18021,1.17528,1.17908
2025-12-24,1.17908,1.18082,1.17809,1.17849
2025-12-25,1.17823,1.17907,1.17768,1.17832
2025-12-26,1.17828,1.17965,1.17623,1.17756
2025-12-27,1.17759,1.17817,1.1767,1.17718
2025-12-29,1.17695,1.17889,1.17506,1.17674
2025-12-30,1.17675,1.17801,1.17459,1.17462
2025-12-31,1.17464,1.17583,1.1721,1.17566
2026-01-01,1.17464,1.17506,1.17429,1.17442
2026-01-02,1.17442,1.17653,1.17139,1.17235
2026-01-03,1.17234,1.17237,1.17159,1.17204
2026-01-05,1.17238,1.17286,1.16597,1.1728
2026-01-06,1.17278,1.17426,1.16842,1.16903
2026-01-07,1.16902,1.17025,1.1674,1.16833
2026-01-08,1.16831,1.16844,1.16424,1.16499
2026-01-09,1.16498,1.1663,1.16191,1.1635
2026-01-10,1.16349,1.16418,1.163,1.16351
2026-01-11,1.1635,1.16562,1.16321,1.1637
2026-01-12,1.16368,1.16984,1.16226,1.16727
2026-01-13,1.16725,1.16757,1.16357,1.16496
2026-01-14,1.16494,1.16619,1.16361,1.16374
2026-01-15,1.16372,1.16476,1.15935,1.16138
2026-01-16,1.16136,1.16275,1.15851,1.15968
2026-01-17,1.15966,1.16068,1.15937,1.16056
2026-01-18,1.16053,1.16067,1.15654,1.15786
2026-01-19,1.15783,1.16494,1.15754,1.16435
2026-01-20,1.16432,1.1749,1.16324,1.17133
2026-01-21,1.17131,1.17433,1.16781,1.16913
2026-01-22,1.16911,1.17503,1.16701,1.17443
2026-01-23,1.1744,1.1814,1.17288,1.18126
2026-01-24,1.18123,1.18348,1.18108,1.18247
2026-01-25,1.18244,1.1865,1.18056,1.18545
2026-01-26,1.1854,1.19084,1.18356,1.18798
2026-01-27,1.18794,1.19908,1.1851,1.19773
2026-01-28,1.19771,1.20656,1.18966,1.19407
2026-01-29,1.19402,1.19941,1.19073,1.19525
2026-01-30,1.19524,1.19744,1.18533,1.18686
2026-01-31,1.18683,1.18689,1.18503,1.18539
2026-02-01,1.18537,1.18739,1.18364,1.18533
